id,count,age,sex,origin,prior,family,origin_org,assumed_origin,y,type,age2,age3
5617,1,-0.6903250099519092,male,BE,no prior,no family,OV,False,0,$f_1$,0.47654861936510345,-0.32897343040578364
5618,1,-1.595664641691061,male,BXL,no prior,family,BXL,False,0,$f_1$,2.546145648743062,-4.062794584294852
5619,1,0.07573160151968081,male,ABROAD,no prior,family,NL,False,0,$f_1$,0.00573527546873572,0.00043434159640389413
5620,1,0.42393915218858536,male,ABROAD,no prior,family,NL,False,0,$f_1$,0.17972440475837653,0.0761922117808643
5624,2,1.2596372737939563,male,BXL,no prior,no family,BXL,False,1,$f_2$,1.5866860615310705,1.9986489049138672
5625,1,2.861392006870917,male,BE,prior,no family,BR,False,0,$f_1$,8.187564216984775,23.427830806222573
5626,1,-1.0385325606208136,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
5629,2,1.0507127433926136,female,BXL,no prior,no family,BXL,False,1,$f_2$,1.103997269127632,1.1599839993430479
5631,1,1.8864108649979843,female,BE,no prior,no family,LI,False,0,$f_1$,3.558545951582443,6.712879746659712
5632,1,-0.8296080302194709,male,BE,prior,no family,WV,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
5633,1,0.49358066232236625,female,ABROAD,no prior,no family,DL,False,0,$f_1$,0.24362187021858572,0.1202470440587031
5635,1,-0.7599665200856901,male,BE,no prior,no family,BR,False,0,$f_1$,0.5775491116511536,-0.4389179885601089
5636,1,1.2596372737939563,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.5866860615310705,1.9986489049138672
5637,1,0.9114297231250517,female,BE,no prior,family,BR,False,0,$f_1$,0.8307041401958083,0.7571284444974997
5638,1,-0.20283443901544282,male,ABROAD,prior,family,FR,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
5639,2,-0.1331929288816619,male,BXL,no prior,no family,BXL,False,1,$f_2$,0.017740356304075444,-0.002362890015544063
5640,1,-1.1778155808883755,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.3872495425834213,-1.6339241258350254
5643,1,-1.1778155808883755,male,BXL,prior,family,BXL,False,0,$f_1$,1.3872495425834213,-1.6339241258350254
5644,1,-0.4814004795505664,male,BXL,no prior,family,BXL,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
5646,1,-0.27247594914922374,male,BE,no prior,no family,GE,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
5647,2,-0.20283443901544282,male,BXL,no prior,family,BXL,False,1,$f_2$,0.04114180965070939,-0.008344975880581772
5648,1,0.006090091385899905,male,BXL,no prior,family,BXL,False,0,$f_1$,3.708921308861222e-05,2.258766971407633e-07
5649,1,-0.4117589694167855,female,BE,no prior,no family,BR,False,0,$f_1$,0.1695454488951733,-0.06981185930638284
5650,1,-0.8296080302194709,male,ABROAD,no prior,family,DL,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
5651,1,-0.20283443901544282,male,BE,prior,family,OV,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
5652,1,-1.2474570910221563,male,BE,no prior,family,HE,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
5653,1,-0.5510419896843474,male,BE,no prior,family,HE,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
5654,1,0.006090091385899905,male,ABROAD,no prior,family,FR,False,0,$f_1$,3.708921308861222e-05,2.258766971407633e-07
5655,2,-0.063551418747881,female,BE,no prior,family,pLux,False,1,$f_2$,0.004038782824868521,-0.0002566703785349692
5656,1,-0.6903250099519092,male,BE,no prior,no family,LI,False,0,$f_1$,0.47654861936510345,-0.32897343040578364
5657,2,-0.4814004795505664,male,ABROAD,no prior,no family,NL,False,1,$f_2$,0.23174642171151533,-0.11156283854605127
5659,2,-0.5510419896843474,male,BE,no prior,no family,HE,False,1,$f_2$,0.3036472743952844,-0.1673223982450065
5660,1,-0.063551418747881,male,BE,no prior,no family,BR,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
5661,1,-0.6206834998181282,male,BE,no prior,no family,OV,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
5662,2,0.3542976420548044,male,BE,prior,no family,PA,False,1,$f_2$,0.1255268191655943,0.04447385604500989
5665,1,1.398920294061518,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.956977989137164,2.7376562240356797
5667,1,-0.063551418747881,male,ABROAD,no prior,no family,NL,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
5669,1,0.9114297231250517,male,BXL,prior,no family,BXL,False,0,$f_1$,0.8307041401958083,0.7571284444974997
5670,1,1.4685618041952988,female,BE,no prior,family,BR,False,0,$f_1$,2.156673772741351,3.1672087267577202
5671,1,-0.4117589694167855,female,BXL,no prior,family,BXL,False,0,$f_1$,0.1695454488951733,-0.06981185930638284
5672,1,0.49358066232236625,male,BXL,no prior,family,BXL,False,0,$f_1$,0.24362187021858572,0.1202470440587031
5673,2,-1.1081740707545946,female,BXL,no prior,family,BXL,False,1,$f_2$,1.2280497710928093,-1.3608929139211665
5675,1,-1.2474570910221563,female,BXL,no prior,family,BXL,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
5679,1,2.722108986603355,male,BE,no prior,no family,BR,False,0,$f_1$,7.409877334946744,20.170493683087052
5680,2,0.8417882129912707,male,BXL,no prior,family,BXL,False,1,$f_2$,0.7086073955310369,0.5964973531964701
5682,1,0.9114297231250517,male,BE,no prior,family,HE,False,0,$f_1$,0.8307041401958083,0.7571284444974997
5683,1,-1.1778155808883755,male,BE,no prior,no family,BR,False,0,$f_1$,1.3872495425834213,-1.6339241258350254
5684,1,-0.8296080302194709,male,BE,prior,no family,PA,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
5685,1,1.9560523751317653,male,BE,no prior,no family,BR,False,0,$f_1$,3.8261408942586206,7.484131983803351
5686,1,-0.34211745928300463,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.11704435594625834,-0.04004291767974954
5687,1,-0.9688910504870327,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.9387498677138658,-0.9095463454738504
5689,1,-0.6206834998181282,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
5690,1,-0.34211745928300463,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.11704435594625834,-0.04004291767974954
5691,1,-0.4814004795505664,male,BE,no prior,no family,BR,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
5692,1,-0.6903250099519092,male,BE,no prior,no family,WV,False,0,$f_1$,0.47654861936510345,-0.32897343040578364
5693,1,0.6328636825899281,male,BE,no prior,family,BR,False,0,$f_1$,0.40051644074128523,0.2534723096253405
5694,1,-0.20283443901544282,male,BXL,no prior,family,BXL,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
5695,1,-1.0385325606208136,male,BXL,no prior,family,BXL,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
5696,2,-0.9688910504870327,male,BE,no prior,family,GE,False,1,$f_2$,0.9387498677138658,-0.9095463454738504
5698,1,0.1453731116534617,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.02113334159180984,0.003072219626836918
5700,1,1.6774863345966415,male,BE,no prior,no family,OV,False,0,$f_1$,2.8139604027584757,4.720380121723404
5702,1,0.8417882129912707,male,BE,no prior,family,BR,False,0,$f_1$,0.7086073955310369,0.5964973531964701
5703,1,0.6328636825899281,male,BE,prior,family,BR,False,0,$f_1$,0.40051644074128523,0.2534723096253405
5704,1,0.1453731116534617,male,BE,no prior,family,BR,False,0,$f_1$,0.02113334159180984,0.003072219626836918
5706,1,-0.20283443901544282,male,BXL,no prior,family,BXL,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
5709,1,0.9810712332588326,female,BE,no prior,family,OV,False,0,$f_1$,0.9625007647280067,0.9442818122642751
5712,1,-1.1778155808883755,male,BE,no prior,no family,A,False,0,$f_1$,1.3872495425834213,-1.6339241258350254
5713,1,-0.063551418747881,male,BE,no prior,no family,OV,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
5714,1,-0.8296080302194709,male,BE,no prior,no family,BR,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
5716,1,-0.8992495403532519,male,BE,no prior,family,BR,False,0,$f_1$,0.8086497358255348,-0.7271779032478908
5718,1,-0.20283443901544282,male,BXL,no prior,family,BXL,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
5719,1,-0.063551418747881,male,BXL,no prior,family,BXL,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
5720,1,0.6328636825899281,male,BXL,no prior,family,BXL,False,0,$f_1$,0.40051644074128523,0.2534723096253405
5721,1,-0.4117589694167855,male,BXL,no prior,family,BXL,False,0,$f_1$,0.1695454488951733,-0.06981185930638284
5722,1,-1.6653061518248418,male,BXL,no prior,family,BXL,False,0,$f_1$,2.773244579305663,-4.6183012584326155
5723,1,-1.1778155808883755,female,BE,no prior,family,HE,False,0,$f_1$,1.3872495425834213,-1.6339241258350254
5724,1,-0.1331929288816619,male,BE,prior,family,OV,False,0,$f_1$,0.017740356304075444,-0.002362890015544063
5725,1,-0.8296080302194709,female,BE,no prior,family,PA,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
5726,2,-0.8296080302194709,male,BE,no prior,family,PA,False,1,$f_2$,0.6882494838046306,-0.5709772985587273
5727,1,-0.34211745928300463,male,BE,no prior,family,WV,False,0,$f_1$,0.11704435594625834,-0.04004291767974954
5728,1,1.0507127433926136,male,BE,prior,family,WV,False,0,$f_1$,1.103997269127632,1.1599839993430479
5732,1,-0.5510419896843474,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
5734,1,-0.8296080302194709,female,ABROAD,no prior,no family,DL,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
5735,1,0.8417882129912707,male,ABROAD,no prior,family,FR,False,0,$f_1$,0.7086073955310369,0.5964973531964701
5736,2,0.9114297231250517,male,BE,prior,family,LI,False,1,$f_2$,0.8307041401958083,0.7571284444974997
5737,1,0.7721467028574899,male,BE,no prior,no family,PA,False,0,$f_1$,0.5962105307336928,0.460361995514935
5738,1,-0.20283443901544282,male,BE,no prior,no family,BR,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
5739,1,1.4685618041952988,female,BXL,no prior,family,BXL,False,0,$f_1$,2.156673772741351,3.1672087267577202
5740,1,-0.063551418747881,male,BE,no prior,family,GE,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
5741,1,-1.1081740707545946,female,BXL,no prior,no family,BXL,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
5743,1,-0.9688910504870327,female,BXL,no prior,no family,BXL,False,0,$f_1$,0.9387498677138658,-0.9095463454738504
5744,1,-0.1331929288816619,male,BE,no prior,no family,PA,False,0,$f_1$,0.017740356304075444,-0.002362890015544063
5745,1,-0.7599665200856901,female,ABROAD,no prior,no family,FR,False,0,$f_1$,0.5775491116511536,-0.4389179885601089
5746,2,0.8417882129912707,female,BXL,no prior,no family,BXL,False,1,$f_2$,0.7086073955310369,0.5964973531964701
5750,1,-1.6653061518248418,male,BXL,no prior,no family,BXL,False,0,$f_1$,2.773244579305663,-4.6183012584326155
5752,1,0.8417882129912707,male,BE,no prior,no family,OV,False,0,$f_1$,0.7086073955310369,0.5964973531964701
5753,1,-1.1081740707545946,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
5755,1,-0.27247594914922374,female,BXL,no prior,no family,BXL,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
5760,1,1.4685618041952988,male,BE,no prior,no family,PA,False,0,$f_1$,2.156673772741351,3.1672087267577202
5762,1,2.7917504967371363,male,BE,prior,no family,BR,False,0,$f_1$,7.793870836032047,21.758542777997548
5763,1,-1.3170986011559374,male,BE,no prior,no family,PA,False,0,$f_1$,1.734748725166927,-2.284835119274405
5766,1,1.8864108649979843,male,BXL,no prior,no family,BXL,False,0,$f_1$,3.558545951582443,6.712879746659712
5767,2,-1.1778155808883755,male,BXL,prior,no family,BXL,False,1,$f_2$,1.3872495425834213,-1.6339241258350254
5768,1,1.7471278447304226,male,BXL,no prior,no family,BXL,False,0,$f_1$,3.052455705832372,5.333030358465992
5769,1,-0.6206834998181282,male,BE,no prior,no family,BR,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
5770,1,0.7025051927237089,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.49351354580377543,0.3466958286066422
5771,1,0.6328636825899281,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.40051644074128523,0.2534723096253405
5772,1,0.006090091385899905,male,BXL,no prior,no family,BXL,False,0,$f_1$,3.708921308861222e-05,2.258766971407633e-07
5774,1,-0.6903250099519092,male,ABROAD,no prior,no family,DL,False,0,$f_1$,0.47654861936510345,-0.32897343040578364
5775,1,1.1899957636601752,male,BE,no prior,no family,GE,False,0,$f_1$,1.4160899175291637,1.6851410028215916
5776,1,0.2846561319210235,male,BE,no prior,no family,WV,False,0,$f_1$,0.08102911344023914,0.023065434004888294
5779,2,1.2596372737939563,male,BE,no prior,no family,BR,False,1,$f_2$,1.5866860615310705,1.9986489049138672
5780,1,-1.2474570910221563,male,BE,no prior,no family,OV,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
5781,2,-0.063551418747881,male,BE,no prior,no family,HE,False,1,$f_2$,0.004038782824868521,-0.0002566703785349692
5782,1,-1.2474570910221563,male,BE,prior,no family,GE,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
5783,1,-0.5510419896843474,male,BE,no prior,no family,BR,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
5788,1,0.7721467028574899,male,BE,no prior,no family,BR,False,0,$f_1$,0.5962105307336928,0.460361995514935
5789,1,0.7025051927237089,male,BE,no prior,no family,BR,False,0,$f_1$,0.49351354580377543,0.3466958286066422
5790,1,0.07573160151968081,male,BE,no prior,no family,BR,False,0,$f_1$,0.00573527546873572,0.00043434159640389413
5791,2,-1.3170986011559374,male,BXL,no prior,no family,BXL,False,1,$f_2$,1.734748725166927,-2.284835119274405
5792,1,1.1203542535263944,male,ABROAD,prior,no family,FR,False,0,$f_1$,1.2551936533946844,1.4062615485800696
5793,1,0.3542976420548044,male,BE,prior,no family,WV,False,0,$f_1$,0.1255268191655943,0.04447385604500989
5796,1,-0.7599665200856901,male,BE,prior,no family,LI,False,0,$f_1$,0.5775491116511536,-0.4389179885601089
5797,2,0.1453731116534617,male,BE,no prior,no family,LU,False,1,$f_2$,0.02113334159180984,0.003072219626836918
5798,1,0.7025051927237089,male,ABROAD,no prior,no family,DL,False,0,$f_1$,0.49351354580377543,0.3466958286066422
5799,1,2.373901435934451,female,BE,no prior,no family,BR,False,0,$f_1$,5.635408027531647,13.377903208633908
5801,1,-0.6903250099519092,male,BE,prior,family,HE,False,0,$f_1$,0.47654861936510345,-0.32897343040578364
5802,1,1.398920294061518,male,BE,no prior,family,OV,False,0,$f_1$,1.956977989137164,2.7376562240356797
5806,2,0.49358066232236625,male,BE,no prior,no family,GE,False,1,$f_2$,0.24362187021858572,0.1202470440587031
5808,1,1.3292787839277371,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.7669820854004037,2.3488117977031453
5809,2,-0.6206834998181282,male,BE,no prior,no family,OV,False,1,$f_2$,0.38524800694648037,-0.23911708124949999
5810,1,-0.9688910504870327,female,BXL,no prior,no family,BXL,False,0,$f_1$,0.9387498677138658,-0.9095463454738504
5812,1,-0.6903250099519092,male,BE,no prior,no family,OV,False,0,$f_1$,0.47654861936510345,-0.32897343040578364
5814,1,-0.063551418747881,male,BXL,no prior,family,BXL,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
5815,1,0.7721467028574899,male,BE,no prior,family,BR,False,0,$f_1$,0.5962105307336928,0.460361995514935
5817,2,-0.4117589694167855,female,BXL,no prior,family,BXL,False,1,$f_2$,0.1695454488951733,-0.06981185930638284
5820,1,1.1203542535263944,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.2551936533946844,1.4062615485800696
5822,1,0.1453731116534617,male,BE,no prior,family,BR,False,0,$f_1$,0.02113334159180984,0.003072219626836918
5823,2,0.21501462178724262,male,BE,no prior,family,BR,False,1,$f_2$,0.04623128758231099,0.009940402814247844
5824,1,0.3542976420548044,male,BXL,prior,family,BXL,False,0,$f_1$,0.1255268191655943,0.04447385604500989
5827,1,-0.4814004795505664,male,BXL,no prior,family,BXL,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
5828,1,-0.4814004795505664,male,BXL,no prior,family,BXL,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
5829,1,-1.1081740707545946,male,BXL,no prior,family,BXL,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
5830,1,0.6328636825899281,male,BE,no prior,family,LI,False,0,$f_1$,0.40051644074128523,0.2534723096253405
5832,1,1.5382033143290799,male,BE,no prior,family,OV,False,0,$f_1$,2.366069436212966,3.639495848715522
5833,1,-0.8992495403532519,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.8086497358255348,-0.7271779032478908
5834,2,0.49358066232236625,male,BE,no prior,no family,BR,False,1,$f_2$,0.24362187021858572,0.1202470440587031
5835,1,-0.27247594914922374,female,BE,no prior,no family,A,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
5836,1,0.07573160151968081,male,ABROAD,no prior,no family,DL,False,0,$f_1$,0.00573527546873572,0.00043434159640389413
5837,1,1.3292787839277371,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.7669820854004037,2.3488117977031453
5840,1,-1.3170986011559374,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.734748725166927,-2.284835119274405
5841,2,-0.9688910504870327,male,BXL,no prior,no family,BXL,False,1,$f_2$,0.9387498677138658,-0.9095463454738504
5842,1,2.164976905533108,female,ABROAD,no prior,no family,FR,False,0,$f_1$,4.687125001491712,10.147517381576389
5843,2,-0.5510419896843474,female,BE,no prior,no family,PA,False,1,$f_2$,0.3036472743952844,-0.1673223982450065
5844,1,2.2346184156668887,female,BE,no prior,no family,OV,False,0,$f_1$,4.993519463637596,11.158610552435615
5847,2,-0.20283443901544282,male,BXL,no prior,family,BXL,False,1,$f_2$,0.04114180965070939,-0.008344975880581772
5848,2,-0.7599665200856901,male,BXL,prior,no family,BXL,False,1,$f_2$,0.5775491116511536,-0.4389179885601089
5849,1,-0.34211745928300463,male,BE,no prior,no family,A,False,0,$f_1$,0.11704435594625834,-0.04004291767974954
5852,1,-0.5510419896843474,male,BE,no prior,no family,BR,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
5853,2,1.0507127433926136,male,BE,no prior,no family,WV,False,1,$f_2$,1.103997269127632,1.1599839993430479
5855,1,0.6328636825899281,male,BXL,no prior,family,BXL,False,0,$f_1$,0.40051644074128523,0.2534723096253405
5856,1,0.2846561319210235,male,BXL,no prior,family,BXL,False,0,$f_1$,0.08102911344023914,0.023065434004888294
5857,1,-0.5510419896843474,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
5858,1,1.9560523751317653,male,BE,no prior,no family,PA,False,0,$f_1$,3.8261408942586206,7.484131983803351
5861,1,0.7025051927237089,male,BE,no prior,no family,OV,False,0,$f_1$,0.49351354580377543,0.3466958286066422
5863,1,1.5382033143290799,female,BE,no prior,no family,PA,False,0,$f_1$,2.366069436212966,3.639495848715522
5864,1,0.2846561319210235,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.08102911344023914,0.023065434004888294
5865,2,-0.20283443901544282,male,BXL,no prior,no family,BXL,False,1,$f_2$,0.04114180965070939,-0.008344975880581772
5866,1,-0.27247594914922374,male,BE,prior,no family,OV,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
5867,1,0.8417882129912707,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.7086073955310369,0.5964973531964701
5868,1,-0.9688910504870327,male,BXL,prior,no family,BXL,False,0,$f_1$,0.9387498677138658,-0.9095463454738504
5870,1,2.2346184156668887,male,ABROAD,no prior,no family,NL,False,0,$f_1$,4.993519463637596,11.158610552435615
5871,1,-1.9438721923599653,male,BXL,no prior,no family,BXL,False,0,$f_1$,3.778639100230338,-7.345191471901834
5873,1,-0.6206834998181282,male,BE,no prior,no family,OV,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
5874,1,0.07573160151968081,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.00573527546873572,0.00043434159640389413
5876,2,-0.1331929288816619,male,BE,no prior,no family,GE,False,1,$f_2$,0.017740356304075444,-0.002362890015544063
5878,1,-0.7599665200856901,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.5775491116511536,-0.4389179885601089
5880,1,1.5382033143290799,male,BXL,prior,family,BXL,False,0,$f_1$,2.366069436212966,3.639495848715522
5881,1,0.07573160151968081,male,BXL,no prior,family,BXL,False,0,$f_1$,0.00573527546873572,0.00043434159640389413
5882,1,-0.6206834998181282,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
5883,1,-0.27247594914922374,male,ABROAD,no prior,no family,NL,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
5884,1,1.7471278447304226,male,BE,no prior,no family,OV,False,0,$f_1$,3.052455705832372,5.333030358465992
5886,1,-1.3170986011559374,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.734748725166927,-2.284835119274405
5887,1,-1.3170986011559374,male,BXL,prior,no family,BXL,False,0,$f_1$,1.734748725166927,-2.284835119274405
5888,1,-1.3170986011559374,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.734748725166927,-2.284835119274405
5889,1,0.5632221724561471,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.31721921554622196,0.17866489572477792
5890,1,-0.5510419896843474,male,BE,no prior,no family,LI,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
5892,1,1.6774863345966415,male,BXL,no prior,no family,BXL,False,0,$f_1$,2.8139604027584757,4.720380121723404
5893,1,-1.595664641691061,male,BXL,no prior,no family,BXL,False,0,$f_1$,2.546145648743062,-4.062794584294852
5894,1,-1.0385325606208136,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
5896,1,0.5632221724561471,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.31721921554622196,0.17866489572477792
5898,1,-0.6903250099519092,male,BE,no prior,no family,OV,False,0,$f_1$,0.47654861936510345,-0.32897343040578364
5900,1,-0.9688910504870327,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.9387498677138658,-0.9095463454738504
5902,2,0.6328636825899281,male,BE,no prior,no family,OV,False,1,$f_2$,0.40051644074128523,0.2534723096253405
5903,1,-0.27247594914922374,male,BXL,no prior,family,BXL,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
5904,1,-0.6206834998181282,male,BXL,no prior,family,BXL,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
5905,1,-0.8296080302194709,male,BXL,no prior,family,BXL,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
5906,2,0.07573160151968081,male,BXL,no prior,family,BXL,False,1,$f_2$,0.00573527546873572,0.00043434159640389413
5907,2,-0.7599665200856901,male,BE,no prior,family,LU,False,1,$f_2$,0.5775491116511536,-0.4389179885601089
5910,1,-0.4117589694167855,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.1695454488951733,-0.06981185930638284
5912,1,-1.0385325606208136,female,ABROAD,no prior,no family,FR,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
5915,1,-0.20283443901544282,male,BE,no prior,no family,BR,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
5916,2,-0.9688910504870327,male,BXL,no prior,family,BXL,False,1,$f_2$,0.9387498677138658,-0.9095463454738504
5917,1,1.2596372737939563,male,BXL,no prior,family,BXL,False,0,$f_1$,1.5866860615310705,1.9986489049138672
5918,1,1.2596372737939563,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.5866860615310705,1.9986489049138672
5920,1,-1.8045891720924037,male,ABROAD,no prior,no family,IT,False,0,$f_1$,3.256542080033147,-5.876720576091091
5921,1,2.373901435934451,male,BE,no prior,no family,BR,False,0,$f_1$,5.635408027531647,13.377903208633908
5922,2,0.3542976420548044,male,BE,no prior,no family,BR,False,1,$f_2$,0.1255268191655943,0.04447385604500989
5925,1,0.2846561319210235,male,BXL,no prior,family,BXL,False,0,$f_1$,0.08102911344023914,0.023065434004888294
5928,1,2.30425992580067,male,ABROAD,no prior,no family,ENG,False,0,$f_1$,5.309613805650909,12.234730313839377
5929,1,-0.7599665200856901,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.5775491116511536,-0.4389179885601089
5930,1,-0.20283443901544282,male,BXL,prior,no family,BXL,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
5931,1,1.1899957636601752,male,BE,no prior,no family,BR,False,0,$f_1$,1.4160899175291637,1.6851410028215916
5932,2,1.1203542535263944,male,BE,prior,no family,OV,False,1,$f_2$,1.2551936533946844,1.4062615485800696
5933,1,1.6078448244628607,male,BE,no prior,no family,BR,False,0,$f_1$,2.5851649795520073,4.156544132755332
5934,1,0.9810712332588326,male,BE,no prior,no family,OV,False,0,$f_1$,0.9625007647280067,0.9442818122642751
5935,2,0.9810712332588326,male,BE,no prior,no family,WV,False,1,$f_2$,0.9625007647280067,0.9442818122642751
5937,1,-1.0385325606208136,female,ABROAD,no prior,no family,DL,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
5938,2,-0.4814004795505664,male,BXL,no prior,no family,BXL,False,1,$f_2$,0.23174642171151533,-0.11156283854605127
5939,1,-1.3867401112897182,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.92304813625982,-2.666767986492428
5940,1,-1.0385325606208136,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
5941,1,1.8167693548642034,male,BE,no prior,no family,A,False,0,$f_1$,3.300650888773694,5.996521385829344
5943,1,0.42393915218858536,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.17972440475837653,0.0761922117808643
5944,1,-1.3867401112897182,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.92304813625982,-2.666767986492428
5945,2,0.3542976420548044,male,BXL,no prior,family,BXL,False,1,$f_2$,0.1255268191655943,0.04447385604500989
5947,1,0.07573160151968081,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.00573527546873572,0.00043434159640389413
5948,1,-0.1331929288816619,female,BXL,no prior,family,BXL,False,0,$f_1$,0.017740356304075444,-0.002362890015544063
5951,2,-1.0385325606208136,male,BE,no prior,no family,HE,False,1,$f_2$,1.0785498794696238,-1.1201091680828583
5952,1,0.1453731116534617,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.02113334159180984,0.003072219626836918
5954,1,0.7721467028574899,female,BE,no prior,no family,pLux,False,0,$f_1$,0.5962105307336928,0.460361995514935
5955,1,-1.3867401112897182,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.92304813625982,-2.666767986492428
5956,1,-0.063551418747881,male,BE,no prior,no family,LU,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
5957,2,1.1899957636601752,male,BE,no prior,family,BR,False,1,$f_2$,1.4160899175291637,1.6851410028215916
5958,2,1.2596372737939563,female,BXL,no prior,family,BXL,False,1,$f_2$,1.5866860615310705,1.9986489049138672
5959,1,-0.8992495403532519,male,BXL,no prior,family,BXL,False,0,$f_1$,0.8086497358255348,-0.7271779032478908
5960,1,-0.27247594914922374,male,BXL,no prior,family,BXL,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
5961,1,-1.1778155808883755,male,BE,no prior,family,LU,False,0,$f_1$,1.3872495425834213,-1.6339241258350254
5963,2,1.398920294061518,male,BXL,no prior,no family,BXL,False,1,$f_2$,1.956977989137164,2.7376562240356797
